Date,AXISBANK.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,INFY.NS,IOC.NS,ITC.NS,M&M.NS,MARICO.NS,ONGC.NS,RELIANCE.NS,SAIL.NS,SBIN.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TITAN.NS,VEDL.NS,WIPRO.NS
2016-11-23,474.5124816894531,283.0345764160156,1331.264892578125,538.0093383789062,2939.241455078125,1868.5853271484375,91.84293365478516,570.693603515625,167.27198791503906,760.4521484375,398.188720703125,63.71013641357422,183.94410705566406,562.8384399414062,232.69064331054688,141.66790771484375,485.50579833984375,42.69286346435547,250.0840606689453,1019.0534057617188,668.596923828125,109.57567596435547,471.5,58.84344482421875,14.91575813293457,302.71002197265625,108.53063201904297,163.90785217285156
2016-11-24,462.3657531738281,284.9098205566406,1319.9609375,538.8367919921875,2923.36376953125,1814.7618408203125,89.66015625,561.4208374023438,173.77218627929688,754.6004028320312,402.53729248046875,62.760032653808594,183.0024871826172,549.5679321289062,228.08787536621094,140.32659912109375,475.08837890625,42.561771392822266,253.0814208984375,1011.8555297851562,650.6737060546875,107.20068359375,452.95001220703125,58.9283561706543,15.122763633728027,297.9150695800781,111.03363037109375,164.58334350585938
2016-11-25,465.328369140625,285.49029541015625,1328.6854248046875,549.9315795898438,2976.679443359375,1802.8116455078125,92.92316436767578,572.8853759765625,173.82034301757812,762.1893920898438,422.9606018066406,63.304481506347656,187.34214782714844,553.9598999023438,232.55393981933594,140.42784118652344,478.143798828125,43.78531265258789,252.30792236328125,1019.4400634765625,680.8477172851562,110.3673324584961,452.3500061035156,59.48028564453125,15.525382041931152,306.24566650390625,111.75951385498047,169.69520568847656
2016-11-28,467.0071716308594,290.8036193847656,1332.4986572265625,555.284423828125,2980.860107421875,1802.040283203125,92.989990234375,570.549072265625,172.03878784179688,766.0753173828125,423.9341125488281,64.08377838134766,191.35430908203125,549.0012817382812,227.5865478515625,143.7430419921875,474.75152587890625,44.96516418457031,245.15298461914062,1042.2413330078125,681.8011474609375,112.6491928100586,454.70001220703125,61.73041534423828,15.443718910217285,296.9463195800781,114.43773651123047,168.17990112304688
2016-11-29,458.8600158691406,287.4549255371094,1348.17626953125,553.9219970703125,2995.281005859375,1898.334228515625,95.32865905761719,567.8034057617188,168.9090576171875,761.366455078125,420.84033203125,63.7741813659668,189.1844482421875,560.0285034179688,226.0371551513672,144.14796447753906,480.06854248046875,44.44078063964844,244.33111572265625,1049.5357666015625,673.5545654296875,113.58055877685547,459.8500061035156,61.34832763671875,15.532977104187012,304.0177307128906,114.4126968383789,169.8412322998047
2016-11-30,463.9952087402344,287.5218505859375,1360.48974609375,551.4401245117188,3003.406982421875,1927.374267578125,94.60478210449219,577.8468017578125,169.24612426757812,771.698486328125,422.1168518066406,65.48223114013672,190.37171936035156,559.6741943359375,230.27532958984375,146.22311401367188,476.38751220703125,44.74666976928711,249.79400634765625,1050.35693359375,676.7005615234375,115.35016632080078,459.29998779296875,62.876731872558594,15.76467227935791,313.3653869628906,115.0634994506836,169.87777709960938
2016-12-01,460.2425537109375,280.8020935058594,1347.2344970703125,552.997314453125,3042.724365234375,1979.2989501953125,97.92345428466797,576.7149658203125,165.00897216796875,775.4472045898438,422.1383972167969,63.592716217041016,191.19052124023438,547.8677978515625,232.69064331054688,147.8680877685547,480.0925598144531,44.2222900390625,247.18344116210938,1079.53466796875,687.85498046875,113.53399658203125,448.20001220703125,61.857791900634766,15.55766487121582,314.7215270996094,113.58670806884766,170.99142456054688
2016-12-02,454.21856689453125,271.5372619628906,1335.32470703125,555.9171752929688,2988.000244140625,2028.682861328125,96.42003631591797,572.7890014648438,162.5051727294922,760.2235717773438,417.3355712890625,62.97353744506836,187.0965118408203,540.9963989257812,232.09820556640625,147.41256713867188,478.6490783691406,43.30463409423828,245.6847686767578,1054.80126953125,686.7584838867188,113.20802307128906,432.8999938964844,62.36725616455078,15.43612003326416,303.3880615234375,111.65938568115234,168.10687255859375
2016-12-05,455.00860595703125,269.77362060546875,1375.51708984375,557.6688842773438,2976.3974609375,2027.9830322265625,95.20613861083984,576.2813110351562,168.04237365722656,772.5213623046875,416.1023864746094,62.11951446533203,190.4126739501953,557.8796997070312,231.64248657226562,149.5130157470703,478.21600341796875,44.571876525878906,248.3920135498047,1055.42919921875,679.8467407226562,115.16389465332031,439.29998779296875,62.11252212524414,15.70580005645752,315.6418151855469,113.43653106689453,166.73760986328125
2016-12-06,450.2684020996094,273.6804504394531,1347.7279052734375,559.4694213867188,3002.4677734375,2002.0540771484375,96.0859375,575.3660888671875,168.9090576171875,764.3838500976562,418.2008972167969,63.12299346923828,188.4884796142578,555.0933227539062,232.417236328125,151.20858764648438,483.6773376464844,44.74666976928711,250.51918029785156,1087.408935546875,673.2207641601562,114.9310531616211,441.1000061035156,63.853214263916016,15.893813133239746,313.3653869628906,114.68804168701172,167.15753173828125
