data,Benchmark,LSTM_rm
2010-10-31,1.7441545171838255,8.188856417869944
2010-11-30,1.7186412797020114,8.249361728175334
2010-12-31,1.7692445885961652,8.33290894971098
2011-01-31,1.662885403730156,8.241990728034462
2011-02-28,1.6353665262759698,8.202643969327962
2011-03-31,1.7263604038164793,8.242918535800749
2011-04-30,1.7104562507936596,8.25832633976934
2011-05-31,1.677393806598074,8.284180785881583
2011-06-30,1.6959088945591503,8.30846408299889
2011-07-31,1.6614891542418042,8.330972278683324
2011-08-31,1.577935130324576,8.255862118310448
2011-09-30,1.5645638059133449,8.263326539170546
2011-10-31,1.6406102547386217,8.371293534246877
2011-11-30,1.5512824415589788,8.383619219605512
2011-12-31,1.5098186341204898,8.338913199583455
2012-01-31,1.6223155521351946,8.36569644075644
2012-02-29,1.654835240090503,8.4274297545676
2012-03-31,1.6352055010942337,8.5434197683773
2012-04-30,1.6302992901964057,8.623219622224601
2012-05-31,1.5667683525226268,8.59362892784881
2012-06-30,1.6414637888468786,8.607563808002514
2012-07-31,1.6303449708081859,8.573025872548667
2012-08-31,1.6387325784521725,8.678790363406527
2012-09-30,1.7182452711941427,8.73348098136923
2012-10-31,1.704528757945801,8.760330183896295
2012-11-30,1.7496248052842283,8.788587400737924
2012-12-31,1.7541134812919434,8.787669315148875
2013-01-31,1.7782178977707044,8.756262672774792
2013-02-28,1.726273066365955,8.69718240590909
2013-03-31,1.7249068188309786,8.695813341109222
2013-04-30,1.7603930332455824,8.781748794725821
2013-05-31,1.7735246336437342,8.87956258350682
2013-06-30,1.7550790523537545,8.848394800637235
2013-07-31,1.7524954362680079,8.966056702147798
2013-08-31,1.7149688259648053,8.88806212550461
2013-09-30,1.7557883871302657,8.907312855485793
2013-10-31,1.8478818455752735,8.89452298339012
2013-11-30,1.8302773900051925,8.86976968328032
2013-12-31,1.8484935924304875,8.8292599880921
2014-01-31,1.8174681323214852,8.774984048750907
2014-02-28,1.8470222892834691,8.750662508769754
2014-03-31,1.9069722536844527,8.79198134473513
2014-04-30,1.9083807621434428,8.770915194760022
2014-05-31,1.9886535364472055,8.712650102869969
2014-06-30,2.0380577840171044,8.861806741601406
2014-07-31,2.0569920558791868,8.88516689684893
2014-08-31,2.0856902413451897,8.938214544932876
2014-09-30,2.0854049504760814,9.027180171134802
2014-10-31,2.1317923581288847,9.100824481978718
2014-11-30,2.1615119162374414,9.090149848957818
2014-12-31,2.1198805396759157,9.12586361173441
2015-01-31,2.1811010782057414,9.212615611940977
2015-02-28,2.1823747644804348,9.201564921723543
2015-03-31,2.1391638213568474,9.192880842034706
2015-04-30,2.1053203082386123,9.154349794188406
2015-05-31,2.1355716692317035,9.237436115846059
2015-06-30,2.1338608519550037,9.255203467651352
2015-07-31,2.1458738288103203,9.31558649255542
2015-08-31,2.0807306906107597,9.23385107657707
2015-09-30,2.0758507557786112,9.260869161980843
2015-10-31,2.095044151357956,9.298366849846653
2015-11-30,2.075868572162984,9.202826624345512
2015-12-31,2.0747926441236926,9.217618924736417
2016-01-31,2.0270527094234416,9.124311302289073
2016-02-29,1.9519164950998698,9.149142019139358
2016-03-31,2.0536406658241546,9.193225287381667
2016-04-30,2.064088193044126,9.192842826374067
2016-05-31,2.105536140195852,9.160397569432051
2016-06-30,2.117976527610643,9.198043405023348
2016-07-31,2.1569450296719705,9.214009609086576
2016-08-31,2.171215404463303,9.280241158019194
2016-09-30,2.1506120906919937,9.239661398749554
2016-10-31,2.153323241701444,9.211884590709255
2016-11-30,2.10720192508113,9.180298127279832
2016-12-31,2.1062133010360724,9.17451806961888
2017-01-31,2.1448778461446594,9.32654806205016
2017-02-28,2.1841952062413608,9.36166268912898
2017-03-31,2.214712894454247,9.398974402961725
2017-04-30,2.224770131524013,9.41823177819667
2017-05-31,2.2657950651635,9.385549377848246
2017-06-30,2.258596938911278,9.308727429839582
2017-07-31,2.310124983871745,9.367284711247565
2017-08-31,2.2859991748761326,9.338059318965986
2017-09-30,2.2719190416052637,9.343860807719782
2017-10-31,2.3335935534523236,9.369534141722092
2017-11-30,2.331673308481426,9.397589047173152
2017-12-31,2.359048702560826,9.42238918076329
2018-01-31,2.415078330430054,9.418666102632862
2018-02-28,2.365558533361613,9.44487996993582
2018-03-31,2.3300051169622837,9.445813132217808
2018-04-30,2.3964827468908787,9.566255427563734
2018-05-31,2.4010907638204553,9.605041527174642
2018-06-30,2.4039530161837046,9.6016545299746
2018-07-31,2.4655815638973007,9.649910529240211
2018-08-31,2.493196205783839,9.668260462554258
2018-09-30,2.430628595789922,9.590377466060238
2018-10-31,2.381353665090088,9.511869859576198
2018-11-30,2.432228974784304,9.580715873230949
2018-12-31,2.4287485192006653,9.57229967862203
2019-01-31,2.4339709204330484,9.650660678272741
2019-02-28,2.423234971152996,9.632467551901568
2019-03-31,2.4979065183485343,9.732728027917007
2019-04-30,2.5105105648420247,9.714989804601082
2019-05-31,2.52800022189731,9.776309394701084
2019-06-30,2.519953764961597,9.822022453861639
2019-07-31,2.4713806722542686,9.695356073150906
2019-08-31,2.467423159060387,9.739147171860363
2019-09-30,2.5031702622373233,9.895718063650673
2019-10-31,2.5409727877059742,9.973561437906742
2019-11-30,2.5575382882488027,9.897420998690636
2019-12-31,2.5688127856138383,9.871787938424264
2020-01-31,2.555959404996911,9.878023842658715
2020-02-29,2.496382013148898,9.840624493450242
2020-03-31,2.2658487549405515,9.810017942809461
2020-04-30,2.410041104992418,10.052261879528086
2020-05-31,2.371677737636861,10.097074427243555
2020-06-30,2.4485249346876174,10.089091442071418
2020-07-31,2.5255986315107224,10.235111311507158
2020-08-31,2.5527585062178595,10.178415013358485
2020-09-30,2.5382520554119914,10.394845816977679
2020-10-31,2.578867361726054,10.350739662571323
2020-11-30,2.693363256788592,10.445832222374671
2020-12-31,2.7749404327473854,10.535482596892312
2021-01-31,2.7442489598335102,10.565491051720423
2021-02-28,2.805049909639475,10.604264550421044
2021-03-31,2.813383112366659,10.592158045292997
2021-04-30,2.7987032181362523,10.613430245182107
2021-05-31,2.863379918313795,10.699103867968395
2021-06-30,2.8738785011566605,10.682245221281432
2021-07-31,2.8758625622767884,10.781455115955396
2021-08-31,2.9702882930490504,10.7846021707087
2021-09-30,2.9976367443107135,10.734571431471117
2021-10-31,3.0006907174355386,10.791408651586515
2021-11-30,2.96288638992164,10.941564182746836
2021-12-31,2.983721436000982,11.043796454342171
2022-01-31,2.979607569541848,10.963520609722469
2022-02-28,2.9491513798231184,10.951656424564089
2022-03-31,2.9904196939027434,11.059018914161744
2022-04-30,2.9646782061859343,11.073167441142703
2022-05-31,2.938487562600339,10.984415273487622
2022-06-30,2.8926420825191776,10.781285406210268
2022-07-31,2.9784851505441736,10.897761986968268
2022-08-31,3.012648981906726,10.944460139087756
2022-09-30,3.0009540623155315,10.94469590662729
